image_idx,label,pred,result,l1_cycles,l2_cycles,total_cycles
2904,2,2,1,3178,86,3264
2905,8,8,1,3178,86,3264
2906,3,3,1,3178,86,3264
2907,4,4,1,3178,86,3264
2908,9,9,1,3178,86,3264
2909,5,5,1,3178,86,3264
2910,2,2,1,3178,86,3264
2911,8,8,1,3178,86,3264
2912,1,1,1,3178,86,3264
2913,5,5,1,3178,86,3264
2914,3,3,1,3178,86,3264
2915,7,7,1,3178,86,3264
2916,9,9,1,3178,86,3264
2917,4,4,1,3178,86,3264
2918,2,2,1,3178,86,3264
2919,5,5,1,3178,86,3264
2920,6,6,1,3178,86,3264
2921,3,2,0,3178,86,3264
2922,5,5,1,3178,86,3264
2923,9,9,1,3178,86,3264
2924,3,3,1,3178,86,3264
2925,5,0,0,3178,86,3264
2926,9,9,1,3178,86,3264
2927,3,2,0,3178,86,3264
2928,1,1,1,3178,86,3264
2929,9,9,1,3178,86,3264
2930,5,7,0,3178,86,3264
2931,3,3,1,3178,86,3264
2932,0,0,1,3178,86,3264
2933,6,6,1,3178,86,3264
2934,9,9,1,3178,86,3264
2935,8,8,1,3178,86,3264
2936,4,4,1,3178,86,3264
2937,0,0,1,3178,86,3264
2938,4,4,1,3178,86,3264
2939,9,5,0,3178,86,3264
2940,2,2,1,3178,86,3264
2941,9,9,1,3178,86,3264
2942,0,0,1,3178,86,3264
2943,1,1,1,3178,86,3264
2944,0,0,1,3178,86,3264
2945,3,7,0,3178,86,3264
2946,1,1,1,3178,86,3264
2947,6,6,1,3178,86,3264
2948,5,5,1,3178,86,3264
2949,8,8,1,3178,86,3264
2950,1,1,1,3178,86,3264
2951,5,5,1,3178,86,3264
2952,3,3,1,3178,86,3264
2953,3,5,0,3178,86,3264
2954,0,0,1,3178,86,3264
2955,3,3,1,3178,86,3264
2956,5,5,1,3178,86,3264
2957,5,5,1,3178,86,3264
2958,9,9,1,3178,86,3264
2959,2,2,1,3178,86,3264
2960,8,8,1,3178,86,3264
2961,7,7,1,3178,86,3264
2962,0,0,1,3178,86,3264
2963,4,4,1,3178,86,3264
2964,9,9,1,3178,86,3264
2965,1,1,1,3178,86,3264
2966,9,9,1,3178,86,3264
2967,7,7,1,3178,86,3264
2968,7,7,1,3178,86,3264
2969,5,5,1,3178,86,3264
2970,5,5,1,3178,86,3264
2971,2,2,1,3178,86,3264
2972,0,0,1,3178,86,3264
2973,9,9,1,3178,86,3264
2974,1,1,1,3178,86,3264
2975,8,8,1,3178,86,3264
2976,6,6,1,3178,86,3264
2977,2,2,1,3178,86,3264
2978,3,3,1,3178,86,3264
2979,9,9,1,3178,86,3264
2980,6,6,1,3178,86,3264
2981,2,2,1,3178,86,3264
2982,1,1,1,3178,86,3264
2983,9,9,1,3178,86,3264
2984,1,1,1,3178,86,3264
2985,3,3,1,3178,86,3264
2986,5,5,1,3178,86,3264
2987,5,5,1,3178,86,3264
2988,0,0,1,3178,86,3264
2989,3,3,1,3178,86,3264
2990,8,8,1,3178,86,3264
2991,3,3,1,3178,86,3264
2992,3,3,1,3178,86,3264
2993,7,7,1,3178,86,3264
2994,6,6,1,3178,86,3264
2995,6,5,0,3178,86,3264
2996,0,0,1,3178,86,3264
2997,1,1,1,3178,86,3264
2998,4,4,1,3178,86,3264
2999,0,0,1,3178,86,3264
3000,6,6,1,3178,86,3264
3001,9,9,1,3178,86,3264
3002,8,8,1,3178,86,3264
3003,1,1,1,3178,86,3264
3004,2,2,1,3178,86,3264
3005,9,1,0,3178,86,3264
3006,9,9,1,3178,86,3264
3007,5,5,1,3178,86,3264
3008,9,9,1,3178,86,3264
3009,7,7,1,3178,86,3264
3010,3,3,1,3178,86,3264
3011,7,7,1,3178,86,3264
3012,8,8,1,3178,86,3264
3013,0,0,1,3178,86,3264
3014,1,1,1,3178,86,3264
3015,3,3,1,3178,86,3264
3016,0,0,1,3178,86,3264
3017,4,4,1,3178,86,3264
3018,6,6,1,3178,86,3264
3019,1,1,1,3178,86,3264
3020,0,0,1,3178,86,3264
3021,2,2,1,3178,86,3264
3022,5,5,1,3178,86,3264
3023,8,8,1,3178,86,3264
3024,4,4,1,3178,86,3264
3025,4,4,1,3178,86,3264
3026,1,1,1,3178,86,3264
3027,1,1,1,3178,86,3264
3028,5,5,1,3178,86,3264
3029,4,4,1,3178,86,3264
3030,6,6,1,3178,86,3264
3031,6,6,1,3178,86,3264
3032,0,0,1,3178,86,3264
3033,6,6,1,3178,86,3264
3034,9,9,1,3178,86,3264
3035,2,2,1,3178,86,3264
3036,6,6,1,3178,86,3264
3037,2,2,1,3178,86,3264
3038,7,7,1,3178,86,3264
3039,1,1,1,3178,86,3264
3040,7,7,1,3178,86,3264
3041,9,9,1,3178,86,3264
3042,4,4,1,3178,86,3264
3043,0,0,1,3178,86,3264
3044,0,0,1,3178,86,3264
3045,3,3,1,3178,86,3264
3046,8,8,1,3178,86,3264
3047,2,2,1,3178,86,3264
3048,2,2,1,3178,86,3264
3049,3,3,1,3178,86,3264
3050,1,1,1,3178,86,3264
3051,6,6,1,3178,86,3264
3052,0,0,1,3178,86,3264
3053,5,5,1,3178,86,3264
3054,7,7,1,3178,86,3264
3055,7,7,1,3178,86,3264
3056,9,9,1,3178,86,3264
3057,2,2,1,3178,86,3264
3058,6,6,1,3178,86,3264
3059,7,7,1,3178,86,3264
3060,9,7,0,3178,86,3264
3061,7,7,1,3178,86,3264
3062,8,8,1,3178,86,3264
3063,6,6,1,3178,86,3264
3064,8,8,1,3178,86,3264
3065,8,8,1,3178,86,3264
3066,4,4,1,3178,86,3264
3067,6,6,1,3178,86,3264
3068,8,8,1,3178,86,3264
3069,4,4,1,3178,86,3264
3070,1,1,1,3178,86,3264
3071,2,2,1,3178,86,3264
3072,8,8,1,3178,86,3264
3073,1,2,0,3178,86,3264
3074,3,3,1,3178,86,3264
3075,9,9,1,3178,86,3264
3076,4,4,1,3178,86,3264
3077,0,0,1,3178,86,3264
3078,3,3,1,3178,86,3264
3079,7,7,1,3178,86,3264
3080,3,3,1,3178,86,3264
3081,2,2,1,3178,86,3264
3082,3,3,1,3178,86,3264
3083,3,3,1,3178,86,3264
3084,7,7,1,3178,86,3264
3085,3,3,1,3178,86,3264
3086,4,4,1,3178,86,3264
3087,0,0,1,3178,86,3264
3088,6,6,1,3178,86,3264
3089,2,2,1,3178,86,3264
3090,0,0,1,3178,86,3264
3091,8,8,1,3178,86,3264
3092,1,1,1,3178,86,3264
3093,5,5,1,3178,86,3264
3094,3,3,1,3178,86,3264
3095,5,5,1,3178,86,3264
3096,4,4,1,3178,86,3264
3097,1,1,1,3178,86,3264
3098,7,7,1,3178,86,3264
3099,1,1,1,3178,86,3264
3100,5,5,1,3178,86,3264
3101,7,7,1,3178,86,3264
3102,5,5,1,3178,86,3264
3103,7,7,1,3178,86,3264
3104,3,3,1,3178,86,3264
3105,2,2,1,3178,86,3264
3106,2,2,1,3178,86,3264
3107,7,7,1,3178,86,3264
3108,3,3,1,3178,86,3264
3109,7,7,1,3178,86,3264
3110,3,5,0,3178,86,3264
3111,7,7,1,3178,86,3264
3112,8,8,1,3178,86,3264
3113,5,5,1,3178,86,3264
3114,4,4,1,3178,86,3264
3115,5,5,1,3178,86,3264
3116,2,2,1,3178,86,3264
3117,5,9,0,3178,86,3264
3118,6,6,1,3178,86,3264
3119,5,5,1,3178,86,3264
3120,3,3,1,3178,86,3264
3121,6,6,1,3178,86,3264
3122,7,7,1,3178,86,3264
3123,4,4,1,3178,86,3264
3124,1,1,1,3178,86,3264
3125,7,7,1,3178,86,3264
3126,1,1,1,3178,86,3264
3127,5,5,1,3178,86,3264
3128,2,2,1,3178,86,3264
3129,3,3,1,3178,86,3264
3130,6,0,0,3178,86,3264
3131,3,3,1,3178,86,3264
3132,1,1,1,3178,86,3264
3133,4,4,1,3178,86,3264
3134,2,2,1,3178,86,3264
3135,6,6,1,3178,86,3264
3136,7,7,1,3178,86,3264
3137,4,4,1,3178,86,3264
3138,3,3,1,3178,86,3264
3139,8,8,1,3178,86,3264
3140,0,0,1,3178,86,3264
3141,6,6,1,3178,86,3264
3142,2,2,1,3178,86,3264
3143,1,1,1,3178,86,3264
3144,6,6,1,3178,86,3264
3145,5,5,1,3178,86,3264
3146,3,3,1,3178,86,3264
3147,9,9,1,3178,86,3264
3148,1,1,1,3178,86,3264
3149,9,9,1,3178,86,3264
3150,3,3,1,3178,86,3264
3151,2,2,1,3178,86,3264
3152,1,1,1,3178,86,3264
3153,8,8,1,3178,86,3264
3154,4,4,1,3178,86,3264
3155,4,4,1,3178,86,3264
3156,6,6,1,3178,86,3264
3157,5,5,1,3178,86,3264
3158,8,8,1,3178,86,3264
3159,6,6,1,3178,86,3264
3160,9,9,1,3178,86,3264
3161,7,7,1,3178,86,3264
3162,7,7,1,3178,86,3264
3163,8,8,1,3178,86,3264
3164,6,6,1,3178,86,3264
3165,9,9,1,3178,86,3264
3166,7,7,1,3178,86,3264
3167,3,3,1,3178,86,3264
3168,9,9,1,3178,86,3264
3169,4,4,1,3178,86,3264
3170,0,0,1,3178,86,3264
3171,5,5,1,3178,86,3264
3172,4,4,1,3178,86,3264
3173,6,6,1,3178,86,3264
3174,4,4,1,3178,86,3264
3175,1,1,1,3178,86,3264
3176,2,2,1,3178,86,3264
3177,3,3,1,3178,86,3264
3178,0,0,1,3178,86,3264
3179,0,0,1,3178,86,3264
3180,2,2,1,3178,86,3264
3181,6,6,1,3178,86,3264
3182,6,6,1,3178,86,3264
3183,5,5,1,3178,86,3264
3184,7,7,1,3178,86,3264
3185,0,0,1,3178,86,3264
3186,8,8,1,3178,86,3264
3187,6,6,1,3178,86,3264
3188,4,4,1,3178,86,3264
3189,7,7,1,3178,86,3264
3190,9,9,1,3178,86,3264
3191,0,0,1,3178,86,3264
3192,7,7,1,3178,86,3264
3193,3,2,0,3178,86,3264
3194,4,4,1,3178,86,3264
3195,2,2,1,3178,86,3264
3196,1,1,1,3178,86,3264
3197,8,8,1,3178,86,3264
3198,8,8,1,3178,86,3264
3199,5,5,1,3178,86,3264
3200,9,9,1,3178,86,3264
3201,2,2,1,3178,86,3264
3202,7,7,1,3178,86,3264
3203,1,1,1,3178,86,3264
3204,8,8,1,3178,86,3264
3205,8,8,1,3178,86,3264
3206,8,3,0,3178,86,3264
3207,2,2,1,3178,86,3264
3208,7,7,1,3178,86,3264
3209,6,6,1,3178,86,3264
3210,0,0,1,3178,86,3264
3211,1,1,1,3178,86,3264
3212,2,2,1,3178,86,3264
3213,7,7,1,3178,86,3264
3214,1,1,1,3178,86,3264
3215,0,0,1,3178,86,3264
3216,8,8,1,3178,86,3264
3217,3,3,1,3178,86,3264
3218,6,6,1,3178,86,3264
3219,0,0,1,3178,86,3264
3220,5,5,1,3178,86,3264
3221,3,3,1,3178,86,3264
3222,6,6,1,3178,86,3264
3223,2,2,1,3178,86,3264
3224,8,8,1,3178,86,3264
3225,7,7,1,3178,86,3264
3226,0,0,1,3178,86,3264
3227,1,1,1,3178,86,3264
3228,4,4,1,3178,86,3264
3229,2,2,1,3178,86,3264
3230,1,1,1,3178,86,3264
3231,1,1,1,3178,86,3264
3232,4,4,1,3178,86,3264
3233,4,4,1,3178,86,3264
3234,4,4,1,3178,86,3264
3235,4,4,1,3178,86,3264
3236,7,7,1,3178,86,3264
3237,1,1,1,3178,86,3264
3238,6,6,1,3178,86,3264
3239,2,2,1,3178,86,3264
3240,9,9,1,3178,86,3264
3241,9,9,1,3178,86,3264
3242,0,0,1,3178,86,3264
3243,0,0,1,3178,86,3264
3244,1,1,1,3178,86,3264
3245,8,8,1,3178,86,3264
3246,8,8,1,3178,86,3264
3247,4,4,1,3178,86,3264
3248,3,3,1,3178,86,3264
3249,4,4,1,3178,86,3264
3250,2,2,1,3178,86,3264
3251,0,0,1,3178,86,3264
3252,6,6,1,3178,86,3264
3253,1,1,1,3178,86,3264
3254,6,6,1,3178,86,3264
3255,1,1,1,3178,86,3264
3256,2,2,1,3178,86,3264
3257,2,2,1,3178,86,3264
3258,2,2,1,3178,86,3264
3259,1,1,1,3178,86,3264
3260,2,2,1,3178,86,3264
3261,3,3,1,3178,86,3264
3262,7,7,1,3178,86,3264
3263,8,8,1,3178,86,3264
3264,1,1,1,3178,86,3264
3265,0,0,1,3178,86,3264
3266,0,0,1,3178,86,3264
3267,2,2,1,3178,86,3264
3268,1,1,1,3178,86,3264
3269,6,6,1,3178,86,3264
3270,6,6,1,3178,86,3264
3271,0,0,1,3178,86,3264
3272,1,1,1,3178,86,3264
3273,6,6,1,3178,86,3264
3274,2,2,1,3178,86,3264
3275,5,5,1,3178,86,3264
3276,1,1,1,3178,86,3264
3277,7,7,1,3178,86,3264
3278,4,4,1,3178,86,3264
3279,8,8,1,3178,86,3264
3280,2,2,1,3178,86,3264
3281,1,1,1,3178,86,3264
3282,4,4,1,3178,86,3264
3283,3,3,1,3178,86,3264
3284,8,8,1,3178,86,3264
3285,3,3,1,3178,86,3264
3286,9,9,1,3178,86,3264
3287,9,9,1,3178,86,3264
3288,4,4,1,3178,86,3264
3289,8,5,0,3178,86,3264
3290,3,3,1,3178,86,3264
3291,4,4,1,3178,86,3264
3292,7,7,1,3178,86,3264
3293,2,2,1,3178,86,3264
3294,7,7,1,3178,86,3264
3295,5,5,1,3178,86,3264
3296,7,7,1,3178,86,3264
3297,0,0,1,3178,86,3264
3298,4,4,1,3178,86,3264
3299,3,3,1,3178,86,3264
3300,3,3,1,3178,86,3264
3301,2,2,1,3178,86,3264
3302,6,6,1,3178,86,3264
3303,7,7,1,3178,86,3264
3304,6,6,1,3178,86,3264
3305,0,0,1,3178,86,3264
3306,0,0,1,3178,86,3264
3307,6,6,1,3178,86,3264
3308,7,7,1,3178,86,3264
3309,7,7,1,3178,86,3264
3310,0,0,1,3178,86,3264
3311,5,5,1,3178,86,3264
3312,5,5,1,3178,86,3264
3313,8,8,1,3178,86,3264
3314,1,1,1,3178,86,3264
3315,0,0,1,3178,86,3264
3316,7,4,0,3178,86,3264
3317,0,0,1,3178,86,3264
3318,2,2,1,3178,86,3264
3319,8,8,1,3178,86,3264
3320,1,1,1,3178,86,3264
3321,5,5,1,3178,86,3264
3322,0,0,1,3178,86,3264
3323,8,8,1,3178,86,3264
3324,8,8,1,3178,86,3264
3325,0,0,1,3178,86,3264
3326,3,3,1,3178,86,3264
3327,2,2,1,3178,86,3264
3328,7,7,1,3178,86,3264
3329,7,2,0,3178,86,3264
3330,2,2,1,3178,86,3264
3331,6,6,1,3178,86,3264
3332,4,4,1,3178,86,3264
3333,7,9,0,3178,86,3264
3334,5,5,1,3178,86,3264
3335,5,5,1,3178,86,3264
3336,5,7,0,3178,86,3264
3337,2,2,1,3178,86,3264
3338,9,9,1,3178,86,3264
3339,2,2,1,3178,86,3264
3340,8,8,1,3178,86,3264
3341,4,4,1,3178,86,3264
3342,6,6,1,3178,86,3264
3343,8,8,1,3178,86,3264
3344,6,6,1,3178,86,3264
3345,5,5,1,3178,86,3264
3346,0,0,1,3178,86,3264
3347,0,0,1,3178,86,3264
3348,8,8,1,3178,86,3264
3349,7,7,1,3178,86,3264
3350,6,6,1,3178,86,3264
3351,1,1,1,3178,86,3264
3352,7,7,1,3178,86,3264
3353,1,1,1,3178,86,3264
3354,1,1,1,3178,86,3264
3355,2,2,1,3178,86,3264
3356,7,7,1,3178,86,3264
3357,4,4,1,3178,86,3264
3358,0,0,1,3178,86,3264
3359,0,0,1,3178,86,3264
3360,7,7,1,3178,86,3264
3361,7,7,1,3178,86,3264
3362,6,6,1,3178,86,3264
3363,3,3,1,3178,86,3264
3364,8,8,1,3178,86,3264
3365,6,6,1,3178,86,3264
3366,4,4,1,3178,86,3264
3367,2,2,1,3178,86,3264
3368,0,0,1,3178,86,3264
3369,9,9,1,3178,86,3264
3370,4,4,1,3178,86,3264
3371,0,0,1,3178,86,3264
3372,5,5,1,3178,86,3264
3373,7,7,1,3178,86,3264
3374,8,8,1,3178,86,3264
3375,2,2,1,3178,86,3264
3376,7,7,1,3178,86,3264
3377,4,4,1,3178,86,3264
3378,7,7,1,3178,86,3264
3379,1,1,1,3178,86,3264
3380,1,1,1,3178,86,3264
3381,3,3,1,3178,86,3264
3382,6,6,1,3178,86,3264
3383,6,6,1,3178,86,3264
3384,2,2,1,3178,86,3264
3385,9,9,1,3178,86,3264
3386,1,1,1,3178,86,3264
3387,9,9,1,3178,86,3264
3388,4,4,1,3178,86,3264
3389,8,8,1,3178,86,3264
3390,3,3,1,3178,86,3264
3391,6,6,1,3178,86,3264
3392,9,9,1,3178,86,3264
3393,5,5,1,3178,86,3264
3394,9,9,1,3178,86,3264
3395,6,6,1,3178,86,3264
3396,2,2,1,3178,86,3264
3397,4,4,1,3178,86,3264
3398,6,6,1,3178,86,3264
3399,7,7,1,3178,86,3264
3400,7,7,1,3178,86,3264
3401,0,0,1,3178,86,3264
3402,6,6,1,3178,86,3264
3403,6,6,1,3178,86,3264
3404,9,9,1,3178,86,3264
3405,4,4,1,3178,86,3264
3406,8,8,1,3178,86,3264
3407,3,3,1,3178,86,3264
3408,5,5,1,3178,86,3264
3409,3,3,1,3178,86,3264
3410,4,4,1,3178,86,3264
3411,9,9,1,3178,86,3264
3412,0,0,1,3178,86,3264
3413,0,0,1,3178,86,3264
3414,5,5,1,3178,86,3264
3415,2,2,1,3178,86,3264
3416,5,5,1,3178,86,3264
3417,0,0,1,3178,86,3264
3418,7,7,1,3178,86,3264
3419,1,1,1,3178,86,3264
3420,1,1,1,3178,86,3264
3421,1,1,1,3178,86,3264
3422,6,0,0,3178,86,3264
3423,7,7,1,3178,86,3264
3424,6,6,1,3178,86,3264
3425,7,7,1,3178,86,3264
3426,9,9,1,3178,86,3264
3427,6,6,1,3178,86,3264
3428,6,6,1,3178,86,3264
3429,4,4,1,3178,86,3264
3430,1,1,1,3178,86,3264
3431,4,4,1,3178,86,3264
3432,3,3,1,3178,86,3264
3433,1,1,1,3178,86,3264
3434,1,1,1,3178,86,3264
3435,2,2,1,3178,86,3264
3436,2,2,1,3178,86,3264
3437,4,4,1,3178,86,3264
3438,1,1,1,3178,86,3264
3439,0,0,1,3178,86,3264
3440,8,8,1,3178,86,3264
3441,7,7,1,3178,86,3264
3442,6,6,1,3178,86,3264
3443,3,3,1,3178,86,3264
3444,4,4,1,3178,86,3264
3445,0,0,1,3178,86,3264
3446,0,0,1,3178,86,3264
3447,6,6,1,3178,86,3264
3448,3,3,1,3178,86,3264
3449,3,3,1,3178,86,3264
3450,0,0,1,3178,86,3264
3451,7,7,1,3178,86,3264
3452,1,1,1,3178,86,3264
3453,7,7,1,3178,86,3264
3454,1,1,1,3178,86,3264
3455,1,1,1,3178,86,3264
3456,3,3,1,3178,86,3264
3457,1,1,1,3178,86,3264
3458,0,0,1,3178,86,3264
3459,9,9,1,3178,86,3264
3460,9,9,1,3178,86,3264
3461,7,7,1,3178,86,3264
3462,5,5,1,3178,86,3264
3463,4,4,1,3178,86,3264
3464,1,1,1,3178,86,3264
3465,4,4,1,3178,86,3264
3466,8,8,1,3178,86,3264
3467,9,9,1,3178,86,3264
3468,5,5,1,3178,86,3264
3469,3,3,1,3178,86,3264
3470,5,5,1,3178,86,3264
3471,1,1,1,3178,86,3264
3472,9,9,1,3178,86,3264
3473,8,8,1,3178,86,3264
3474,2,2,1,3178,86,3264
3475,3,3,1,3178,86,3264
3476,3,3,1,3178,86,3264
3477,9,9,1,3178,86,3264
3478,9,9,1,3178,86,3264
3479,0,0,1,3178,86,3264
3480,1,1,1,3178,86,3264
3481,0,0,1,3178,86,3264
3482,2,2,1,3178,86,3264
3483,9,9,1,3178,86,3264
3484,3,3,1,3178,86,3264
3485,9,9,1,3178,86,3264
3486,3,3,1,3178,86,3264
3487,3,3,1,3178,86,3264
3488,6,6,1,3178,86,3264
3489,2,2,1,3178,86,3264
3490,4,9,0,3178,86,3264
3491,9,9,1,3178,86,3264
3492,8,8,1,3178,86,3264
3493,3,3,1,3178,86,3264
3494,7,7,1,3178,86,3264
3495,4,4,1,3178,86,3264
3496,0,0,1,3178,86,3264
3497,4,4,1,3178,86,3264
3498,7,7,1,3178,86,3264
3499,8,8,1,3178,86,3264
3500,4,4,1,3178,86,3264
3501,9,9,1,3178,86,3264
3502,8,8,1,3178,86,3264
3503,9,1,0,3178,86,3264
3504,9,9,1,3178,86,3264
3505,7,7,1,3178,86,3264
3506,5,5,1,3178,86,3264
3507,9,9,1,3178,86,3264
3508,2,2,1,3178,86,3264
3509,8,8,1,3178,86,3264
3510,2,2,1,3178,86,3264
3511,2,2,1,3178,86,3264
3512,0,0,1,3178,86,3264
3513,2,2,1,3178,86,3264
3514,2,2,1,3178,86,3264
3515,3,3,1,3178,86,3264
3516,8,8,1,3178,86,3264
3517,4,4,1,3178,86,3264
3518,6,6,1,3178,86,3264
3519,8,8,1,3178,86,3264
3520,6,4,0,3178,86,3264
3521,8,8,1,3178,86,3264
3522,2,2,1,3178,86,3264
3523,4,4,1,3178,86,3264
3524,6,6,1,3178,86,3264
3525,7,7,1,3178,86,3264
3526,9,9,1,3178,86,3264
3527,3,3,1,3178,86,3264
3528,3,3,1,3178,86,3264
3529,9,9,1,3178,86,3264
3530,4,4,1,3178,86,3264
3531,3,3,1,3178,86,3264
3532,1,1,1,3178,86,3264
3533,4,4,1,3178,86,3264
3534,4,4,1,3178,86,3264
3535,7,7,1,3178,86,3264
3536,0,0,1,3178,86,3264
3537,5,5,1,3178,86,3264
3538,9,9,1,3178,86,3264
3539,6,6,1,3178,86,3264
3540,0,0,1,3178,86,3264
3541,4,4,1,3178,86,3264
3542,4,4,1,3178,86,3264
3543,4,4,1,3178,86,3264
3544,4,4,1,3178,86,3264
3545,6,6,1,3178,86,3264
3546,1,1,1,3178,86,3264
3547,2,2,1,3178,86,3264
3548,3,3,1,3178,86,3264
3549,3,2,0,3178,86,3264
3550,6,5,0,3178,86,3264
3551,4,4,1,3178,86,3264
3552,5,5,1,3178,86,3264
3553,9,9,1,3178,86,3264
3554,6,6,1,3178,86,3264
3555,8,8,1,3178,86,3264
3556,5,5,1,3178,86,3264
3557,6,6,1,3178,86,3264
3558,5,0,0,3178,86,3264
3559,8,5,0,3178,86,3264
3560,6,6,1,3178,86,3264
3561,4,4,1,3178,86,3264
3562,1,1,1,3178,86,3264
3563,8,8,1,3178,86,3264
3564,6,6,1,3178,86,3264
3565,5,8,0,3178,86,3264
3566,2,2,1,3178,86,3264
3567,8,5,0,3178,86,3264
3568,4,4,1,3178,86,3264
3569,5,5,1,3178,86,3264
3570,5,5,1,3178,86,3264
3571,4,4,1,3178,86,3264
3572,7,7,1,3178,86,3264
3573,7,4,0,3178,86,3264
3574,0,0,1,3178,86,3264
3575,7,7,1,3178,86,3264
3576,8,8,1,3178,86,3264
3577,2,2,1,3178,86,3264
3578,2,2,1,3178,86,3264
3579,3,3,1,3178,86,3264
3580,7,7,1,3178,86,3264
3581,0,0,1,3178,86,3264
3582,1,1,1,3178,86,3264
3583,8,8,1,3178,86,3264
3584,0,0,1,3178,86,3264
3585,7,7,1,3178,86,3264
3586,1,1,1,3178,86,3264
3587,9,9,1,3178,86,3264
3588,8,8,1,3178,86,3264
3589,7,7,1,3178,86,3264
3590,5,5,1,3178,86,3264
3591,5,5,1,3178,86,3264
3592,9,9,1,3178,86,3264
3593,1,1,1,3178,86,3264
3594,7,7,1,3178,86,3264
3595,5,5,1,3178,86,3264
3596,4,4,1,3178,86,3264
3597,9,3,0,3178,86,3264
3598,1,1,1,3178,86,3264
3599,2,2,1,3178,86,3264
3600,2,2,1,3178,86,3264
3601,1,1,1,3178,86,3264
3602,6,6,1,3178,86,3264
3603,6,6,1,3178,86,3264
3604,7,0,0,3178,86,3264
3605,1,1,1,3178,86,3264
3606,1,1,1,3178,86,3264
3607,4,4,1,3178,86,3264
3608,0,0,1,3178,86,3264
3609,7,7,1,3178,86,3264
3610,4,4,1,3178,86,3264
3611,2,2,1,3178,86,3264
3612,4,4,1,3178,86,3264
3613,0,0,1,3178,86,3264
3614,6,6,1,3178,86,3264
3615,4,4,1,3178,86,3264
3616,7,7,1,3178,86,3264
3617,6,6,1,3178,86,3264
3618,9,9,1,3178,86,3264
3619,5,5,1,3178,86,3264
3620,3,3,1,3178,86,3264
3621,4,4,1,3178,86,3264
3622,6,6,1,3178,86,3264
3623,5,5,1,3178,86,3264
3624,0,0,1,3178,86,3264
3625,1,1,1,3178,86,3264
3626,8,8,1,3178,86,3264
3627,8,8,1,3178,86,3264
3628,2,2,1,3178,86,3264
3629,8,8,1,3178,86,3264
3630,3,3,1,3178,86,3264
3631,5,5,1,3178,86,3264
3632,7,7,1,3178,86,3264
3633,8,8,1,3178,86,3264
3634,0,0,1,3178,86,3264
3635,8,8,1,3178,86,3264
3636,5,5,1,3178,86,3264
3637,7,7,1,3178,86,3264
3638,1,1,1,3178,86,3264
3639,1,1,1,3178,86,3264
3640,0,0,1,3178,86,3264
3641,1,1,1,3178,86,3264
3642,3,3,1,3178,86,3264
3643,7,7,1,3178,86,3264
3644,8,8,1,3178,86,3264
3645,5,5,1,3178,86,3264
3646,0,0,1,3178,86,3264
3647,7,7,1,3178,86,3264
3648,1,1,1,3178,86,3264
3649,1,1,1,3178,86,3264
3650,0,0,1,3178,86,3264
3651,1,1,1,3178,86,3264
3652,1,1,1,3178,86,3264
3653,4,4,1,3178,86,3264
3654,5,5,1,3178,86,3264
3655,2,2,1,3178,86,3264
3656,7,7,1,3178,86,3264
3657,6,6,1,3178,86,3264
3658,2,2,1,3178,86,3264
3659,3,3,1,3178,86,3264
3660,0,0,1,3178,86,3264
3661,2,2,1,3178,86,3264
3662,8,8,1,3178,86,3264
3663,5,5,1,3178,86,3264
3664,9,9,1,3178,86,3264
3665,6,6,1,3178,86,3264
3666,9,9,1,3178,86,3264
3667,7,7,1,3178,86,3264
3668,2,2,1,3178,86,3264
3669,1,1,1,3178,86,3264
3670,3,3,1,3178,86,3264
3671,6,6,1,3178,86,3264
3672,4,4,1,3178,86,3264
3673,1,1,1,3178,86,3264
3674,8,3,0,3178,86,3264
3675,2,2,1,3178,86,3264
3676,4,4,1,3178,86,3264
3677,0,0,1,3178,86,3264
3678,5,5,1,3178,86,3264
3679,1,1,1,3178,86,3264
3680,0,0,1,3178,86,3264
3681,2,2,1,3178,86,3264
3682,2,2,1,3178,86,3264
3683,6,6,1,3178,86,3264
3684,4,4,1,3178,86,3264
3685,4,4,1,3178,86,3264
3686,3,3,1,3178,86,3264
3687,9,9,1,3178,86,3264
3688,6,6,1,3178,86,3264
3689,1,1,1,3178,86,3264
3690,6,6,1,3178,86,3264
3691,5,5,1,3178,86,3264
3692,7,7,1,3178,86,3264
3693,9,9,1,3178,86,3264
3694,2,2,1,3178,86,3264
3695,0,0,1,3178,86,3264
3696,2,2,1,3178,86,3264
3697,6,6,1,3178,86,3264
3698,0,0,1,3178,86,3264
3699,1,1,1,3178,86,3264
3700,4,4,1,3178,86,3264
3701,3,3,1,3178,86,3264
3702,5,5,1,3178,86,3264
3703,2,2,1,3178,86,3264
3704,8,8,1,3178,86,3264
3705,8,8,1,3178,86,3264
3706,0,0,1,3178,86,3264
3707,8,8,1,3178,86,3264
3708,8,8,1,3178,86,3264
3709,9,9,1,3178,86,3264
3710,0,0,1,3178,86,3264
3711,9,9,1,3178,86,3264
3712,6,6,1,3178,86,3264
3713,7,7,1,3178,86,3264
3714,6,6,1,3178,86,3264
3715,3,3,1,3178,86,3264
3716,9,9,1,3178,86,3264
3717,3,3,1,3178,86,3264
3718,4,9,0,3178,86,3264
3719,7,7,1,3178,86,3264
3720,7,7,1,3178,86,3264
3721,7,7,1,3178,86,3264
3722,4,4,1,3178,86,3264
3723,9,9,1,3178,86,3264
3724,0,0,1,3178,86,3264
